m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
0,1987908,0.03,67.22,7026,Expert,951964,67,5.37941,48060,64465,432299,9.2,8.5,4.2,5
1112,21141,0.03,67.25,7026,Easy,3149,84,2.27027,22092,107494,339613,4,4,3,4
0,2494668,0.03,62.22,10201,Insane,1023912,102,4.6107,54420,53097,443624,9,8,3.7,6.2
8,1375807,0.03,58.04,9532,Hard,647546,207,3.52078,10197,78441,418288,7.5,7,4,5
24,5556333,0.03,62.94,10201,EXTRA,2513672,43,5.13544,69025,4006,492664,9,8.8,3.4,5
0,2492614,0.03,62.72,10201,Insane,1191205,111,4.21789,32465,50308,446417,8.5,8,3.8,5
0,824038,0.03,59.17,9532,Hard,376376,122,3.5426,125858,93452,403272,8,7,4,6
0,2831942,0.03,63.32,10201,Lost's Insane,1361484,77,4.71758,29845,47409,449154,9,7.7,4,6
0,3682960,0.03,65.98,7026,Rei's Lancer EVO 9 Insane,1763403,175,5.00508,15359,34516,462263,9,7.5,3.8,4
0,4696038,0.03,55.21,9532,Ram's Insane,2216121,78,4.83445,27756,17471,479205,9,8,3.8,4.5
0,4852700,0.03,70.63,10562,Laurier's Insane,2215048,90,4.71998,4253,11392,485281,9,8,4,5
64,1394179,0.03,60.24,10201,HC's Hard,652142,33,3.29699,138618,77995,418733,8,7,4,6
16,1182214,0.03,64.67,7026,Hard,558938,42,3.07962,303287,83186,413519,7.5,5.5,5,5
88,102152,0.03,63.92,10201,Normal,30633,89,2.14457,24230,107494,363642,3,3,3,3
0,5104931,0.03,62.51,10201,Yami,2366761,82,4.86458,1166,9960,487126,9,8,4,5
0,2395803,0.03,48.6,9372,Confession?,1147361,88,4.48741,433188,55408,441118,9.2,8,4.4,6
88,100684,0.03,63.86,10201,Normal,29753,98,2.25317,12020,107503,364260,4,4,3,2
0,1451019,0.03,59.85,10201,Little's Insane,684717,85,4.97048,85689,76375,420296,9.2,7.6,4,6
0,4361189,0.03,61.01,10201,TUFFIII'S 7/2/7 HYPER CARRY HAHA WYSI LOL,2081772,182,3.51336,33243,24319,472269,7.5,6.5,3.5,4
8,679815,0.03,60.49,10201,Hard,303319,89,3.45258,64431,98968,397720,8,6,3.5,5
80,1544033,0.03,64.51,7026,Normal,730452,85,2.3914,308259,74773,421983,6,5,4,4
0,966463,0.03,56.81,9532,INSANE effected by ProBox,358056,94,5.19812,24007,84340,412403,9.2,8,4,6
64,86077,0.03,60.33,10201,Challenging,25392,125,2.30531,40787,107494,360309,7,6,4,4
8,1863271,0.03,62.1,10201,Insane,891356,126,4.43367,283950,66648,430068,9,7.5,4,6
0,184928,0.03,55.87,9532,Insane,62263,81,4.03559,195163,107493,376881,8,7,4,6
0,5409929,0.03,61.51,10201,Astronic's Hard,2464068,161,3.56313,2399,2756,494031,7.5,6,3.5,4
0,5400630,0.03,45.16,9372,insane,2462985,52,4.08385,6407,5010,491664,8.6,7,3.8,4.5
72,3002874,0.03,52.79,9541,Hazu's Hard,1451291,88,3.33343,79199,42882,453790,7.7,6,3.8,4.5
0,149310,0.03,62.78,10201,Level 6,41242,196,3.54298,651345,107493,377537,8,6,4,6
0,5559284,0.03,46.45,9372,Extra,2494398,48,4.77286,46942,2642,494029,8.8,8.3,3.8,5
0,995839,0.03,57.56,9532,MrSergio's Light Insane,431708,102,4.03008,254588,87513,409285,8.8,7,4,5.5
0,5628600,0.03,57.3,9532,take's hard,2541312,86,3.53828,4796,1914,494801,8,6,3.6,4
0,4675972,0.03,52.02,9541,Maaadbot's Insane,2208114,87,4.61996,23040,18621,477958,8.8,8.7,4,4
8,217396,0.03,52.54,9541,Hard,77453,75,3.4016,171826,107493,378015,8,7,4,7
16,1734180,0.03,77.38,8247,AURELE'S ADVANCED!!,826767,108,3.55232,7517,13487,483342,7,6,4,5
0,4514655,0.03,40.08,9372,Hard,2143876,213,3.70267,16539,20807,475865,8,6,3.5,4
0,1366886,0.03,49.57,9541,Hard,641854,216,3.91941,64152,76665,420006,8,6,4,5
8,281593,0.03,51.56,9541,Kyshiro's Hard,103862,93,3.39426,105745,50794,382435,8,6,4,6
0,4044344,0.03,45.66,9372,ocean of dreams,1953010,337,4.83811,1830,29598,467177,9,8,4,6
0,2998404,0.03,46.68,9372,Hard,1457807,210,2.93766,45268,44570,452687,7,6,4,4
80,816126,0.03,47.43,9372,Normal,372625,85,1.92984,137253,92638,404076,4.5,3.5,3,2.5
0,5040813,0.03,42.51,9372,lealu's Insane,2344717,82,4.49669,1264,12301,484377,8.5,8,3.8,5
0,1492588,0.03,35.47,9372,Kin's Hard,701330,102,3.17069,559323,75911,420768,8.2,6.8,3.8,5
0,137404,0.03,35.25,9372,Hard,43812,148,3.19734,114375,107493,370234,7,5,4,4
0,4512458,0.03,40.51,9372,Confession,2070685,84,5.12231,5308,18324,478358,9.1,8.8,3.8,5.5
0,256500,0.03,44.71,9372,jonathanlfj's Hard,95533,249,3.59822,259534,107493,381564,8,6,4,6
0,863928,0.03,38.25,9372,HypeR.,396839,114,4.5053,67786,87022,409720,8.5,7,4,6
0,2117169,0.03,37.17,9372,Insane,1011236,81,4.32707,13392,59317,437359,8.8,7,4,5.5
0,1973638,0.03,40.93,9372,toybot's Insane,940726,75,5.12887,71496,63910,432623,9,8,4,5
0,98634,0.03,44.53,9372,Hard,28530,87,3.15312,47769,107493,363019,7,6,4,6
0,1889829,0.03,35.76,9372,Hyper,905119,96,4.20421,168912,62034,434528,8.5,7,4,4
0,85192,0.03,52.85,9541,Hard,24565,89,3.62139,393220,107493,360175,7,5,4,4
0,918341,0.03,42.61,9372,Hard,424295,85,3.60973,288929,90515,406168,8,6,4,5
0,673521,0.03,41.82,9372,Hard,300093,86,3.37241,128603,99194,397504,8,6,4,5
88,1058683,0.03,47.31,9372,Easy,375402,113,1.85917,10241,87632,409039,4,3,3,3
0,1053802,0.03,35.53,9372,Hard,462386,169,3.60249,386064,78550,418179,8,6,3,5
0,3266002,0.03,37.02,9372,Marianna's Insane,1577308,171,4.46793,9427,38893,457865,9,8.5,4,6
0,1678801,0.03,41.35,9372,Mordred's Hard,772053,85,3.86409,12184,49152,447542,8,6,4,5
0,2716750,0.03,29.96,9372,browiec's Adventure~!,1244395,63,4.15328,178255,49549,447189,8.5,8,4,5.5
64,1921232,0.03,34.43,9372,Nightmare,919926,91,3.84147,47520,65660,431168,8,7,4,6
0,5411725,0.03,36.98,9372,AlexYoshi's Hard,2470563,70,3.32874,2420,2605,494077,8,6,4,4
0,1194669,0.03,40.3,9372,Departure,565219,301,4.65815,26869,83322,413373,8.3,7,4,5.5
16,2223734,0.03,32.92,9372,Kowari's Hard,1061287,31,3.61657,1219077,58766,437761,8,6.5,3.8,4
88,197226,0.03,36.35,9372,Normal,68053,124,2.18764,465348,107493,378212,5,4,4,4
80,1749242,0.03,39.74,9372,Hari's Normal,831382,144,2.21297,103365,68707,427985,5,5,3,3
0,2807476,0.03,33.14,9372,Wanpachi's Hard,1355791,56,3.03742,41752,46816,449884,7.5,6,3.8,4.5
0,1652189,0.03,33.19,9372,Light Insane,786761,66,3.66136,86112,70948,425748,8,6,4,6
0,3625122,0.03,29.68,9372,Another,1770247,86,4.68004,12673,37191,459480,8.8,8.5,3.9,5.7
0,1601796,0.03,33.04,9372,HARD,761804,85,3.44482,141489,67855,428848,8,6,3.5,5
0,1385944,0.03,25.84,9372,Insane,653835,85,4.44879,185940,78669,418075,9,8,4,6
0,1772898,0.03,44.89,9372,Mirash's Hard,847764,214,3.58554,112842,68946,427680,8,7,4,5
0,3228873,0.03,38.39,9372,Seros & Yugu's Hard,1560617,169,3.58448,86835,42454,454274,8,7,3.5,4
0,1982164,0.03,29.51,9372,Lafa's Insane,949216,80,4.20454,42309,63976,432660,8.8,8,4,5
0,95503,0.03,30.95,9372,Hard,28565,86,3.52523,496758,107493,362155,7,5,4,6
0,1812793,0.03,34.89,9372,Ayyri's Hard,865746,88,3.40755,784386,68450,428233,7,6.5,3.7,5
0,3595643,0.03,33.76,9372,byd's Insane,1757046,83,4.06736,3685,37675,459002,9,8,4.5,5
0,3310536,0.03,30.29,9372,Kowari's Insane,1621479,87,4.91342,11494,41923,454750,9,8,4,5
80,328812,0.03,34.23,9372,Standard,130223,74,1.66414,716197,107493,387953,4,3,3,3
0,4834277,0.03,34.7,9372,yousick's Insane,2262050,156,4.45898,5961,9977,486696,8.5,8,4,5
0,2042845,0.03,32.91,9372,Insane,976108,87,4.3849,142353,62683,433994,9,7.5,4,5
16,4864427,0.03,31.99,9372,Andrea's Normal,2280806,145,2.67453,5137,15304,481367,6,5,3,4
80,402511,0.03,32.41,9372,Normal,165273,31,2.22338,231597,107388,389282,5,4,3,4
24,1385211,0.03,36.54,9372,Doj's Light Insane,649373,31,3.46921,97668,78253,418565,7.4,6,4,6
0,1951302,0.03,35.64,9372,Hard,934415,164,3.72052,98991,65464,432374,8,6.8,4,5
0,3563116,0.03,31.22,9372,Hard,1741099,87,2.74819,48708,37824,458852,8,6,3.8,4.5
0,80653,0.03,26.57,9372,Insane,23589,84,3.17646,19427,107494,358969,8,7,5,7
88,391578,0.03,28.23,9372,P A N's Easy Game,160201,84,1.86067,1536471,107393,389277,3,2,3,2
0,3251997,0.03,32.21,9372,Silent's Hard,1591808,88,3.39581,403263,42580,454094,7.7,6,3.5,5.1
16,5486308,0.03,30.32,9372,Hard,2495916,33,3.49302,38442,4292,492319,8,6,3.3,4
0,4970578,0.03,27.69,9372,Expert.,2133910,122,4.84301,3693,10343,486535,9,7.5,3,5
88,1711946,0.03,35,9372,Normal,810953,80,2.23312,41391,69066,427511,5,4,3.5,4
0,404940,0.03,25.99,9372,Reclaimed,166601,159,3.85959,85794,105969,390701,8,7,4,7
0,1125885,0.03,33.45,9372,Silver's Advanced,326920,133,3.1624,433737,84566,412160,7,5.6,3.7,5.2
0,76456,0.03,29.28,9372,Odaril's Hard,22121,86,2.67201,172156,107493,358051,7,6,4,6
0,1362,0.03,34.54,9372,Hard,301,56,3.19271,711074,107493,332227,6,6,6,4
0,449579,0.03,29.83,9372,Hyper,186318,128,3.61738,500185,96407,400305,8,6,3.8,5
0,2570165,0.03,33.32,9372,999,1236449,143,4.33927,162356,52648,444078,8.5,8.5,4,5.2
0,892297,0.03,31.91,9372,Habi's Hard,406467,141,3.54981,7109,92000,404676,7.5,6,4,5
0,152323,0.03,29.2,9372,Mythol's Hard,48366,88,3.04494,82597,107493,374034,7,6,4,5
64,1538580,0.03,44.65,9372,Dearie,728808,61,3.53907,60192,62035,434637,8,7,4,6
0,4396379,0.03,31.79,9372,startone's Another,2096549,153,4.33232,5652,6638,490033,8.5,7.5,4,5
24,2284485,0.03,31.95,9372,Normal,1089673,81,2.45792,1139058,57574,439189,5.5,4,3.6,3
0,880431,0.03,30.66,9372,Hard,404982,65,3.10169,42201,74444,422266,8,7,4,7
0,1802863,0.03,31.6,9372,Light Insane,861289,89,4.07036,405747,68751,428157,8.7,7,4,5
0,82711,0.03,31.93,9372,Our Secrets!,24130,143,3.50262,22589,107493,359544,8,8,5,7
0,4815214,0.03,29.61,9372,Hard,2260502,187,3.11679,13234,10559,486209,7.5,6,4,4.5
0,510015,0.03,35.76,9372,Dark,217416,110,3.3245,372397,102515,394161,7,6,4.3,5
80,1919734,0.03,34.59,9372,Easy,918776,132,1.83445,59904,65536,431233,4.5,3,3,3
80,4248234,0.03,30.9,9372,Easy,2033963,57,1.96491,1517,12436,484447,4,3,2.5,2
0,5599732,0.03,31.44,9372,Tokyo 727's Hard,2498781,79,3.51552,4074,2336,494346,8,6.2,3.6,4
0,1107441,0.03,28.03,9372,Ultima Fox's Insane,507802,87,4.32684,83235,85360,411457,9,7,4,6
0,953699,0.03,36.78,9372,Hard,443828,58,3.27913,60327,78324,418407,7,6,4,5
0,4914634,0.03,33.52,9372,SparkNights' Hard,2298584,80,3.59743,7392,13536,483324,8,6.8,3.6,4.8
16,1252650,0.03,27.51,9372,Hard,591987,29,2.95063,304820,81850,414821,6.5,6,3.8,4.5
0,1655728,0.03,23.97,9372,Sotarks' Expert,788905,30,4.06175,1149687,70504,426169,8.5,9.2,3.8,5
0,130217,0.03,30.35,9372,Hard,39838,164,3.4608,630884,107493,368069,8,5,3,4
64,3008138,0.03,28.01,9372,Hard,1464608,34,2.95033,247406,45134,451561,7.8,6,3.8,4.5
0,2833818,0.03,42.19,9372,Hard,1369417,135,3.76518,55219,46246,450359,8,6.7,4,5
0,4962524,0.03,29.36,9372,BlueberrySansy's Hard,2309240,138,3.8715,2562,13269,483406,8,7,4,4
0,207130,0.03,32.15,9372,Fang's Hyper,62205,101,3.59802,68174,107493,377390,8,6,4,5
0,1176055,0.03,34.3,9372,Hard,555617,86,3.34179,23769,62980,434227,8,6,4,5
16,1099551,0.03,30.55,9372,Normal,513194,208,2.49403,173073,83258,413679,5.5,4,3,4
0,362072,0.03,31.27,9372,Insane,16220,106,3.70573,67472,107493,386821,8,7,4,7
0,78608,0.03,31.49,9372,Suicune,22695,44,3.58817,27706,107494,360131,8,6,4,8
0,1581213,0.03,35.5,9372,A r M i N's Insane,750391,68,4.67021,27207,73481,423190,9,8,4,6
64,916309,0.03,33.09,9372,Normal,424106,54,1.82182,45957,91532,405161,5,4,3.5,3
0,35820,0.03,29.82,9372,Insane,8487,157,3.82826,9577,107500,349089,7,7,5,7
0,64780,0.03,26.7,9372,Guest Diff Collab,18260,196,4.08183,460307,107493,355683,8,8,4,7
64,2801535,0.03,26.08,9372,Easy,1262960,193,2.81515,4020,47348,449325,4,3,3,2
0,59225,0.03,31.52,9372,Hard,16520,50,3.18546,161725,107493,357574,7,7,4,5
16,2753267,0.03,35.25,9372,Hard,1328989,86,3.63062,1263220,47847,448830,8,6,3.5,4.5
0,4707598,0.03,29.08,9372,Aruy's Hard,2219985,166,4.11173,1656,17826,478896,8,6,3.8,5
0,4951997,0.03,30.9,9372,Mirai's Insane,2313199,84,4.51113,16463,11357,485344,8.2,8,3.3,4.5
24,829238,0.03,34.13,9372,HOS' Hard,371128,121,3.02552,1360745,93960,402761,7,6,4,5
0,3297592,0.03,30.03,9372,HARD,1607730,157,3.57968,28109,41060,455746,8,7,3.5,4
0,5582507,0.03,41.95,9372,Hard ft. TheShadow,2526879,33,3.18,10672,3540,493131,7,5.5,3.7,4
0,1906302,0.03,30.82,9372,Grindle's Hard,899381,232,3.44873,82638,65558,431161,8,6,3.7,4
1112,872821,0.03,34.14,9372,Easy,385288,96,1.64771,162037,92709,403962,3,2,2,2
64,5557558,0.03,36.64,9372,funni bunni hard,2518611,32,2.86353,10204,3561,493153,7,6,2.8,4.5
24,1649594,0.03,29.86,9372,Chaoz's Normal,785731,188,2.42901,498276,68877,427706,5,4,3.5,4
0,342228,0.03,30,9372,615's Insane,117857,153,4.52134,22631,107493,386971,8,7,4,7
80,2188643,0.03,33.47,9372,Easy,1038445,72,2.05691,188037,59688,437196,3,2.5,2.4,2.5
0,5363956,0.03,25.49,9372,Hard,2440729,193,3.69565,2434,6256,490488,7.5,6,3.5,3
0,1729805,0.03,35.29,9372,Extra,825409,90,5.45402,67086,68087,428553,9,8.3,4,5
88,4860513,0.02,1631.31,1,Blizzard,2280225,77,7.14851,53967,13046,483639,9.8,9.5,3.8,5.5
88,4839949,0.02,1040.97,2,Not DT Farmer's Extra,2250663,83,6.70085,57375,14659,482018,9.5,9.5,3.6,4.5
64,5357401,0.02,707.7,52,FIR'S EXTRA,2445629,45,6.90409,4970,4002,492526,9.7,9.6,3.8,5
72,5298466,0.02,810.58,15,dixaway & wavewy's expert,2403310,163,6.04519,10179,7359,489320,9.3,9,4,4
64,5588362,0.02,1066.03,3,riana,2528978,98,7.42643,3333,1114,495621,9.5,9,3.5,5
72,5275552,0.02,1317.68,1,tacoyaki5's Legend,2422339,306,6.694,4732,7502,489206,9.6,9.3,4.2,4.5
72,4599213,0.02,974.09,4,Our Ascension to Heaven,2133658,302,6.28952,36395,20047,476630,9.4,9,3.6,5.5
72,5029046,0.02,1053.41,4,Relentless,2340663,85,6.98982,9742,7821,488863,9.6,9.4,4,5.5
80,4667123,0.02,886.03,12,evth's Inside Extreme,2191876,57,6.3039,25626,7207,489525,9.4,9.3,3.6,5
88,4855807,0.02,888.15,12,Fiery's Extreme,2276943,63,7.10355,68168,15317,481355,9.7,9.7,3.2,5
72,4573964,0.02,970.88,4,Love Song,2167949,261,6.97384,7212,15456,481215,9.7,9.5,4,6
72,5013480,0.02,797.02,18,Ome to Mirai's Alt + F4,2335566,102,6.59649,19408,9830,486840,9.5,9.4,3.6,5
72,3257742,0.02,778.23,17,1-2-3,1594964,87,6.57295,248389,41105,455447,9.6,9.4,3.9,5.5
72,5682373,0.02,906.16,7,Zabrid's Expert,2554421,90,6.23726,11184,1865,494808,9.3,9,3.8,4.8
8,5640431,0.02,824.52,22,Mirage,2545928,369,9.14469,547,2585,494103,10,10,4.5,3.5
64,3242187,0.02,972.22,4,Reflection,1587493,214,6.64967,16837,41913,454767,9.3,9,4,6
72,4955030,0.02,821.01,13,Extra,2315221,88,6.09511,6164,12866,483815,9.2,8.5,3.8,5.5
64,5034448,0.02,766.51,28,Astronic's Expert,2341780,56,6.03091,10812,9973,486699,9.2,8.8,3.8,4
24,4862041,0.02,1072.59,2,YUMERIOS' ULTRA,2280680,265,8.59761,18810,14568,482106,10,10,4,4
72,335628,0.02,812.54,15,Extra Stage,133693,378,5.88661,135369,106115,390556,9,9,4,7
72,4690147,0.02,819.93,13,Fly High!,2099346,227,5.84762,5271,17526,479194,9.3,9,4,6
0,1874165,0.02,806.67,17,Scharfrichter,897087,378,8.70049,6240,41046,455964,10,10,4,4.5
74,2684033,0.02,770.75,22,Valor,1293358,235,6.2682,170212,50296,446420,9.4,9.2,4,6
72,1605598,0.02,781.67,39,Vibes,763619,108,6.42933,254304,72986,423635,9.6,9.4,3.8,5.2
72,4914177,0.02,676.72,64,-Tynamo's Extra,2299790,92,5.76838,8509,11868,484837,9.2,9.2,4,6
88,4247752,0.02,680.89,72,emu's Extra,2036791,95,5.21386,16744,11599,485110,8.8,8.1,3.8,5
64,327526,0.02,721.72,38,Happy End,129676,352,5.99878,68672,107493,385822,9,8,4,6
72,4784077,0.02,600.94,153,Uri's Extra,2196253,96,5.92468,6399,13779,483281,9,8.8,3.7,5
72,130500,0.02,769.9,22,Ozzy's Extra,37563,157,5.86399,231873,107493,372120,9,7,4,7
88,3104444,0.02,786.04,20,KIRBY Mix,1516480,47,5.42401,1657,13149,483563,8.5,8,5,6
64,4899325,0.02,772.31,22,Smoke's Extreme,2285243,34,6.51759,62080,14105,482567,9.5,9.3,3.6,5.5
0,3772513,0.02,767.36,28,Dailycare's Facsimile,1769121,182,8.54693,6337,33917,462759,9.9,9.6,4,5
72,2279885,0.02,755.21,31,Extra,1090567,215,5.7023,65685,38271,458407,9.4,8,3.9,7
72,1468735,0.02,932.49,6,Extra,694200,126,6.89693,11844,75122,421553,9.2,8,4.5,6
64,526757,0.02,730.27,56,Death,225377,111,6.40084,46324,95757,400914,9,9,4,6
88,1892257,0.02,786.4,20,Extreme,906786,87,6.15002,536805,66077,430475,9.2,9.5,3.8,5.2
88,4889331,0.02,774.11,22,Tylerderp's Extra,2280225,76,6.22539,51361,13046,483639,9.3,9,3.7,5.2
64,1776628,0.02,599.97,153,pkk's Extra,849640,257,5.79011,46935,68994,427624,9,8.5,4,6
72,1193449,0.02,620.34,133,Kalitarks' Hibike,564534,110,5.99247,65327,82361,414339,9.4,9.3,4,6.2
72,1626537,0.02,763.48,19,Sotarks' Peace of Mind,773330,120,6.0717,581931,70365,426291,9.4,9.2,3.8,5.2
0,5279167,0.02,642.72,105,Rengoku no Kagayaki,2425263,290,9.5696,661,800,495954,10,10,3.8,4
88,4874327,0.02,589.22,165,No Return,2285243,33,7.57435,155338,14105,482567,9.8,9.7,4,5.5
72,2256823,0.02,738.59,48,Sunshine,1075121,299,5.91459,50859,58634,438029,9.2,8.7,3.8,5.2
24,1544643,0.02,703.85,54,Desire,702111,310,7.42836,66483,73893,422803,9.8,9.6,4,5.2
64,2328680,0.02,727.25,45,Reform's Extreme,1114770,60,6.69639,436149,53518,443147,9.7,9.5,3.6,5
64,3845266,0.02,750.89,38,Troubling Desire in the Night of Confusion,1868998,320,5.54721,7275,32548,464372,9,8.5,4,5.5
72,3943833,0.02,833.11,12,Extra,1820657,222,5.90686,15344,29425,467273,9.4,8.6,4,5
16,4959866,0.02,768.04,28,Universe,2316553,86,8.00782,4931,11857,484889,9.8,10,4.4,5.2
72,108021,0.02,601.73,153,Let's Jump!!,33068,157,5.92056,186503,107493,365006,9,7,4,6
72,196673,0.02,695.04,52,Rin,58737,157,5.43486,55602,107493,376673,9,8,4,6
72,2571348,0.02,823.97,13,Affection,1237079,197,5.8966,12322,44148,452522,9.3,9.2,4,5.5
88,2349467,0.02,815.36,21,"I'm fine, thank you!",1124391,100,5.27411,842256,55846,440824,9.3,9,4,5.5
64,4651524,0.02,592.14,138,dancefloor clearer,1033283,140,6.61116,12267,10458,486228,9.2,8.8,4,8
24,2365752,0.02,787.38,20,Marathon,1132633,454,7.50222,48249,55754,440781,9.7,10,4.2,5.2
8,5628855,0.02,623.71,133,Vibrant Petals Flutter in The Air,2542148,358,7.74832,1301,2581,494108,9.8,9.6,4,5
24,2843416,0.02,678.79,64,Extreme,1151004,242,7.29248,29324,19430,477261,9.5,9.3,4,5.2
0,4441853,0.02,712.15,35,WUV,2115249,321,7.80708,1500,11222,485458,9.8,9.8,4,5
64,79862,0.02,735.68,48,Lucifer,13320,213,6.20686,43095,107493,361199,9,9,5,6
72,2538171,0.02,750.52,38,Expert,1199549,217,5.68941,28917,48442,448309,9.3,8.7,3.9,5.8
64,4833599,0.02,967.96,8,Memories,2269489,282,6.51437,2328,1425,495263,9.4,9.2,3.8,5
72,2368758,0.02,773.55,22,Castle of Dreams,1134282,305,5.8689,27086,48988,448289,9.2,8.7,4.1,6.7
72,915675,0.02,718.75,50,BOUYAAA's Extra,407575,103,5.73401,29804,90761,405909,9.3,8.7,4.3,7
24,1605533,0.02,933.23,6,Hatred,763607,212,8.27069,5625,64247,432424,9.8,9,4.5,5
24,2249059,0.02,893.22,8,ENDLESS DiMENSiONS,1074758,255,7.97074,38659,49219,447375,9.8,9.6,4,6
8,2234808,0.02,746.86,30,Expert,1067418,235,8.25546,8316,57360,439313,9.7,9.5,4,6
64,4551694,0.02,643.32,105,OneShotFox's Expert,2091512,95,6.10526,45835,19319,477286,9,8.8,4,5
72,403039,0.02,759.99,19,Eternal,165664,106,6.34627,115916,105209,391464,9.4,9,4,7
64,5307179,0.02,631.87,102,Kuki's Extreme,2428693,108,6.42068,12671,7270,489389,9.4,9.4,3.6,5.2
64,1244293,0.02,784.44,39,Lince's Deceived,587602,360,6.06476,84618,77318,419373,9.5,8.4,4,6.2
72,2470867,0.02,768.01,28,Journey,1185411,78,6.18898,25259,48692,448018,9.3,9,4,6
24,5090215,0.02,642.02,105,Settia's Nya~n,2361582,193,7.97957,2491,10555,486117,9.6,10,4,4.5
64,4310045,0.02,904.26,3,Starlight,1831210,585,6.1556,1988,25651,471006,9.2,9,3.8,5
72,3026473,0.02,625.67,102,Aching,1474728,97,5.96094,46067,40417,456484,9.4,9,4.2,5.2
0,2624022,0.02,635.07,108,Chaos,1262446,217,8.10087,7364,46998,449672,10,9.8,4,5
8,1172819,0.02,725.95,45,Intense,553906,286,8.59416,94268,83162,413578,10,10,4,4.7
24,5319166,0.02,599.85,153,SQUOG IS BEATING SPONGEGAR WITH A STICK WTFFF!!?!?!?!?,2438840,54,7.53945,5602,7573,489097,9.4,9.2,4,5
72,1011658,0.02,739.75,43,Relentless,473441,299,5.59657,21732,82153,414518,9,8.5,4.2,6.5
80,1867520,0.02,883.63,6,Snowfall,893614,238,5.7021,106218,64046,432533,9.2,9.1,3.8,6
8,3130993,0.02,719.46,50,Attend Unto the Call of Xhul,1530752,302,7.84966,5352,36727,459958,9.7,9.5,4.3,5
0,2012300,0.02,669.68,89,Neverending,961206,353,7.72598,3429,63766,432930,9.8,9.6,4.4,5
64,3868386,0.02,753.24,38,fruit punch,1879059,234,5.97188,8217,32298,464397,9.3,9,4,6
16,3644656,0.02,604.54,139,"Personification of Death; the ""Grim Reaper""",1779623,322,7.20315,6229,36498,460173,9.7,9.5,4.2,5.5
0,5270008,0.02,575.22,168,Marathon,2422148,904,8.37555,808,7722,489070,9.7,9.3,4,4
88,3933758,0.02,861.21,13,Extra,1905234,153,5.64327,141375,31534,465093,9,9,3.8,5
72,2201576,0.02,702.26,54,Reform's Extra,1039048,208,5.70279,35074,45433,451260,9.2,9,4,5.5
80,5472661,0.02,374.61,1519,NAPIII'S SACRILEGE,2252339,52,8.53485,3038,1815,494874,10,10,5.5,3.8
64,5345468,0.02,374.76,1519,chasing relentlessly,2448427,33,7.4042,31898,5389,491281,10,9.8,3.6,4
88,3217116,0.02,593.12,138,Wasted,1575739,108,4.87031,759143,43197,453480,9,8.8,4,5
66,4810017,0.02,841.8,16,Kuki's Extreme,2250663,85,7.32991,58418,14659,482018,9.6,9.4,3.8,4.8
66,4836716,0.02,600.05,153,MY EXTRA NEEDS A LOBOTOMY,2270785,40,6.41388,83401,15303,481368,9.5,9.3,3.5,5.2
66,4885549,0.02,775.92,17,Plasma's Extra,2280225,76,6.4386,64635,13046,483639,9.6,9.3,3.8,5
72,759056,0.02,733.99,56,Shawajoy's Lunatic,185250,174,5.81712,373618,95209,401583,9.2,8,4,7
24,2252829,0.02,864.71,14,Stage 6,1076644,370,7.30871,4925,50088,446600,9.7,9.2,4.5,5
24,4859466,0.02,644.2,105,Memorial Heartache,2279760,259,6.79822,8700,12618,484053,9.7,9.6,4.3,5
24,4403711,0.02,627.32,102,Materializing Heartache,1963567,211,6.93057,3646,12930,483805,9.6,9.5,4.2,5
72,5046241,0.02,560.21,240,EXTREME,2272084,78,6.87093,8752,11587,485124,9.5,9.4,3.8,5
16,2589997,0.02,633.05,102,Demonic Colossus,761026,216,7.3378,15968,44280,452391,9.8,9.4,3.8,8
64,5263890,0.02,663.14,80,SHOYEU'S EXTRA,2252339,52,5.7519,8251,1815,494874,9.2,8.5,3.8,5
64,4991432,0.02,692.4,79,Extra,2328066,398,5.10862,4008,11780,484919,8.5,8,4.2,5
24,4254659,0.02,565.02,204,Crescendo,1610241,166,6.85489,3691,16724,479962,9.5,9.2,4,5.5
2,4956471,0.02,820.27,13,~Farewell~,2235601,173,8.75045,25362,10637,485899,10,10,3.5,4
72,1651290,0.02,639.73,105,A r M i N's Extra,785858,83,5.91248,280413,72014,424693,9.2,9,3.8,6
24,3446914,0.02,622.89,133,Extra Stage,1686490,149,7.25541,14421,35107,461563,9.6,9.3,4,5
0,1312375,0.02,565.65,204,Kroytz's EX EX,609189,220,8.06314,18459,71687,425015,9.7,9,4.2,6
72,1594774,0.02,591.57,138,Extra,758130,235,5.61982,25083,72911,423785,9.3,9,4,6
0,4061084,0.02,581.94,189,Yandere Madness,1959806,367,8.13814,2780,28626,467978,9.8,9.4,4,6
88,2102287,0.02,600.97,153,Guinea Pig Technology,1004468,37,5.58266,1141542,62005,434558,9.2,9.1,3.8,6.2
72,3255948,0.02,679.78,72,Insane,1594022,260,5.51103,1410,40939,455756,8.5,8,4,7
88,161787,0.02,602.13,153,Insane,52203,82,5.48137,557185,107493,375365,9,7,4,7
