m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
0,1122858,0.03,23.27,6108,Rem's 4K Normal,529574,133,2.08372,206537,80713,415991,5,7.4,4,7.5
0,5238640,0.03,31.09,6108,Hard,2412277,141,3.84815,5787,3627,493172,8,6,4,4
0,3512575,0.03,34.85,6108,Normal,1715131,189,2.61751,30872,38669,458013,5.6,4,3.6,3
0,3896717,0.03,29.13,6108,Spinning,1891267,209,5.02637,24035,22865,473845,9,8.7,4.4,4.5
0,2444148,0.03,30.87,6108,Ambition,1171789,89,6.11636,979893,54885,441792,9.4,9.3,4,6
0,4138762,0.03,27.33,6108,[4K] Normal,1991849,125,2.20449,9132,26548,470130,5,7.5,4,7.5
0,1728826,0.03,24.86,6108,Insane,802454,194,4.88261,3240,68349,428349,8.4,7,4,5.5
0,3845208,0.03,26.22,6108,melancholic hard,1828346,90,3.64918,99940,31633,465056,8,6.5,3.6,4
0,2333975,0.03,33.91,6108,[4K] NOVICE,1117248,119,2.42764,60653,50908,445727,5,7,4,7
0,1271372,0.03,28.06,6108,NathanZhanKamal225's Blossom,601883,290,5.79122,14049,76723,419954,9.2,8,4,6
0,186422,0.03,28.02,6108,Hard,62263,81,3.44643,290944,107499,376881,7,6,4,5
0,5136117,0.03,31.64,6108,[4K] Present,2377346,113,2.40294,4133,8390,488292,5,7,4,7
0,5197291,0.03,30.21,6108,[4K] Viscountess,2398300,385,2.18607,5098,9532,487149,5,6.5,4,6.5
0,4247331,0.03,23.03,6108,[4K] Sillot's Normal,2036645,61,2.10285,14554,19951,476766,5,7.5,4,7.5
0,1716672,0.03,26.66,6108,[4K] Normal,818752,194,2.17515,66150,66304,430457,5,7.5,4,7.5
0,514601,0.03,29.63,6108,[4K] NOVICE Lv.9,217951,114,2.16323,76089,89189,407590,5,6,4,7
0,4469593,0.03,87.51,5815,[4K] Remedia Amoris,2126282,164,4.05478,2552,6846,489854,5,7.7,4,8
0,1755412,0.03,27.08,6108,[4K] Normal,838465,100,2.14489,112374,64399,432446,5,7.2,4,7.2
0,1052353,0.03,31.35,6108,GONE WILD,494225,307,5.40489,111871,87468,409290,9.2,8.5,4.2,6.5
0,5548519,0.03,29.12,6108,[4K] Normal,2515207,152,2.17431,5893,3511,493189,5,7.5,4,7.5
0,2957016,0.03,27.61,6108,Bittersweet,1437192,212,4.84484,12161,37660,459018,7,8,5,5
0,793652,0.03,41.14,6108,[4K] Shana's Hyper,361050,55,2.91285,24953,94182,402541,5,8,4,7
0,4673667,0.03,27.85,6108,FCL's Insane,2174276,165,4.23416,7916,17762,479021,9,7.8,4,5
0,871446,0.03,33.51,6108,Rocket's Hard,399358,87,3.46454,1913349,91472,405351,7.5,6,3.5,6
0,724015,0.03,34.15,6108,Ultimate Reverberant Gonkanau,219380,216,7.68773,227197,95415,401359,9.8,9.5,4,5
0,3825996,0.03,28.71,6108,[4K] NORMAL,1845627,124,2.17484,2744,5287,491440,5,7,4,7
0,3818606,0.03,30.27,6108,4K Hard,1602124,104,2.24148,31153,32892,464522,5,7.5,4,7.5
0,281593,0.03,33.1,6108,Kyshiro's Hard,103862,93,3.4331,105043,50800,382435,8,6,4,6
0,47468,0.03,31.39,6108,Hard,12713,142,3.97618,12815,107499,351553,8,8,4,7
0,3953650,0.03,32,6108,[4K] YL's ADVANCED,1916152,156,2.3101,35300,30328,466359,5,7,4,7
0,37340,0.03,31.73,6108,Hard,7930,126,3.64142,109026,107499,349601,7,7,5,5
0,5385036,0.03,29.17,6108,[4K] Avel's Normal,2460785,213,2.28494,10019,5789,490887,5,7,4,7
0,5306826,0.03,31.03,6108,[4K] Normal,2434762,88,2.28944,5392,3417,493274,5,7.5,4,7.5
0,5677394,0.03,27.67,6108,[4K] Dorosu Collab Normal,2555988,131,2.28236,5605,2073,494672,5,7,4,7
0,1177753,0.03,30.29,6108,Irohas' Hard,554626,88,3.70398,283098,84043,412642,8,6,4,5
0,2239224,0.03,29.06,6108,stixy's hard,1063163,222,3.43082,16481,52215,444885,8,6,3.5,4
0,2817632,0.03,33.17,6108,Bitch,1361746,109,6.42612,11136,42678,454000,9.4,8.9,4,6.5
0,4133547,0.03,34.7,6108,[4K] Normal,1989721,234,2.36676,5852,22606,474440,5,7.4,4,7.4
0,5258864,0.03,33.03,6108,[4K] Ryu's Normal,2408250,85,2.30169,2390,7986,488691,5,7.5,4,7.5
0,1849148,0.03,36.41,6108,Mirash's Expert,877955,106,5.80264,10809,65838,430704,9.2,8,4,6
0,32571,0.03,33.77,6108,Hard,7672,62,3.09254,4957,107500,347768,6,6,5,5
0,5031089,0.03,33.83,6108,4K Normal,2341138,135,2.18472,2321,7855,488828,5,7.5,4,7.5
0,129080,0.03,29.3,6108,Kanon's Insane,40536,86,4.33408,152561,107499,367738,8,7,4,7
0,1047758,0.03,32.3,6108,Lovesickness,484532,206,6.66965,292086,77976,418739,9.7,9.5,4.1,6.1
0,1911799,0.03,33.95,6108,NiNo's Gold,915182,49,4.78199,243567,66225,430476,9,8,4,5
0,1643587,0.03,47.28,6108,[4K] CS' Hyper,782749,116,3.00754,62037,71358,425350,5,7.5,4,7.5
0,869240,0.03,30.02,6108,Fort's Together,399328,88,5.67956,279577,91087,405589,9.2,8,4,7
0,2589780,0.03,29.86,6108,[4K] Fapu's Hard,1245882,77,2.47089,42943,52153,444528,5,8,4,8
0,1270507,0.03,30.39,6108,[4K] Hard,601403,96,2.68559,31833,76016,420776,9,7.5,4,7.5
0,1649593,0.03,27.07,6108,Chaoz's Hard,785731,188,3.41884,508887,68883,427706,8,6,4,5
0,2090847,0.03,27.59,6108,Monstrata's Insane,999645,89,4.46562,2443725,62276,434439,9,8,4,5
0,5102260,0.03,27.37,6108,[4K] DOUBLE KILL!,2361455,87,2.15957,2945,9256,487425,5,7,4,7
0,2129143,0.03,19.68,6108,aAaAaaAaAaaA,1017271,104,6.13302,885465,60621,436120,9.4,9.4,4.2,5.2
0,825231,0.03,29.28,6108,Milan-'s Hard,370819,135,3.16405,136149,93886,402807,7,6,4,6
0,1580140,0.03,32.72,6108,Normal,747818,100,2.72376,33795,72953,423695,5,4,2.9,4
0,1119026,0.03,29.7,6108,Mystery,527431,39,4.43427,4512030,84700,411992,8.8,8,4,6
0,674910,0.03,27.41,6108,Insane,300962,115,4.13923,134775,99147,397530,8.5,7,4.3,7
0,1868096,0.03,27.68,6108,Insane,873264,178,4.3566,39780,59195,437524,8.4,8,4,5.5
0,145418,0.03,28.79,6108,Pokie's Hard,43674,161,3.29578,193081,107499,372469,7,6,4,4
0,627873,0.03,29.42,6108,Hard,276245,187,3.61927,36722,100922,395776,7,5.5,4,5.5
0,5168794,0.03,51.3,6108,gazimal's Extra,2385712,171,6.05249,3645,6640,490042,9.5,9,4.5,5
64,1187652,0.03,41.3,6108,[4K] Normal,561775,89,1.84182,64584,71632,425076,5,7,4,7
0,3834746,0.03,28.38,6108,INSANE,1864555,193,4.74522,50012,33748,462829,8.6,8,4,5
0,1125296,0.03,32.76,6108,[4K] Hyper,530923,131,2.89303,67097,83156,413529,5,8,4,7.5
0,2347975,0.03,28.54,6108,Hard,1123648,88,3.64297,17946,54029,442654,7.5,6,4,5
0,56063,0.03,30.8,6108,Insane,15489,173,4.49128,263555,107499,354496,8,8,4,7
0,3735412,0.03,41.13,6108,[4K] Hard,1817483,86,2.77326,14531,34474,462217,5,8,4,8
0,408509,0.03,26.11,6108,4K NM,168111,86,2.2347,150802,107247,389942,5,7,4,7
256,2829360,0.03,42.44,6108,[4K] guden's Hard,1301878,231,3.80011,44033,48430,448207,9,7.5,4,7.5
0,4216900,0.03,35.44,6108,Past,2024419,188,4.64459,11441,24861,472127,8.9,8.6,4.3,5.5
0,1694674,0.03,30.26,6108,scanter's Normal,182815,213,2.91235,7397,49902,446790,5,4,3.5,3
0,87716,0.03,27.54,6108,Hard,25919,55,3.2938,174435,107499,364003,7,5,4,5
0,4938007,0.03,38.57,6108,Hard,2244955,201,3.47567,2006,9592,486970,7.8,7,3.8,4
0,25478,0.03,38.62,6108,Luxary ReMiX,4477,131,4.08769,26673,107500,342903,6,6,5,5
0,2149817,0.03,33.19,6108,Haruki's Normal,1028120,88,2.45362,37620,60198,436479,5,4,3,3
0,2071195,0.03,31.49,6108,Normal,990079,88,2.52318,52398,62853,433824,6,4,3.2,4
0,5223385,0.03,36.02,6108,[4K] Advanced,2404247,86,2.56509,1833,5334,491374,5,7.2,4,7.5
0,2449791,0.03,30.9,6108,Reform's Expert,1174505,74,4.40789,227462,53352,443343,8.4,8.4,3.2,5.2
0,3081346,0.03,34.13,6108,Normal,1504033,222,2.728,2254,44642,452039,5.5,4.5,3,3.5
0,26651,0.03,26.82,6108,Normal,5420,56,2.42429,65899,107499,343280,6,6,5,5
0,5242950,0.03,26.51,6108,[4K] Ultramarine // Normal,2413757,270,2.16035,1248,8055,488633,5,7.2,4,7
0,3033760,0.03,32.58,6108,[4K] HD,1475460,89,2.59926,6809,35137,461545,5,8,4,8
0,3975158,0.03,29.18,6108,[4K] Bluu's Hard,1925249,86,2.62862,6888,28496,468207,5,7.5,4,7.5
0,103532,0.03,29.26,6108,Insane,28397,69,3.78705,10496,107502,367110,8,7,5,6
64,360801,0.03,35.24,6108,4K BASIC,134829,117,2.10056,1124221,107499,387951,5,7,4,6
0,1467716,0.03,25.92,6108,Shira's Hard,679826,77,3.27013,15174,72010,424701,7,7,4,6
0,4066074,0.03,41.52,6108,forsaken,1961900,336,8.04937,4767,21597,475079,9.8,9.6,3.8,5
256,4995777,0.03,49.82,6108,[4K] Insane,2236810,35,3.47735,18541,12723,484079,5,7.4,4,7.4
0,211154,0.03,31.95,6108,Egao,74301,86,5.9459,85814,107499,378282,8,9,6,8
256,1445892,0.03,35.29,6108,[4K] riu's MX,682518,29,3.16772,336411,69244,427482,5,8.8,4,8
64,2680867,0.03,29.05,6108,[4K] By-ad's Normal,1263899,107,2.18247,22254,44748,451929,5,7.5,4,7.5
0,2150733,0.03,33.01,6108,Expert,1028594,32,5.18035,557856,61009,435712,9.2,9,4,5.2
0,1351275,0.03,27.27,6108,[4K] Hard,623502,95,2.47805,7533,30105,466494,5,7.5,4,8
0,4030281,0.03,33.62,6108,[4K] Hard,1947714,87,2.54017,9100,27482,469203,5,7.5,4,7.3
0,5494929,0.03,35.07,6108,[4K] Hard,2478325,205,2.91224,2251,4278,492398,5,7.2,4,7.2
0,1241954,0.03,13.14,6108,[4K] 9.8 m/s,575053,327,1.49387,132007,80785,415951,5,6.8,4,6.8
0,5082027,0.03,23.25,6108,[4K] normal,2358613,106,2.05659,8197,8849,487829,5,7,4,7
0,42654,0.03,31.94,6108,Hey Lesjuh!,10605,175,3.81259,18178,107500,350853,7,7,4,7
0,1163432,0.03,18.7,6108,7K Hard,548030,116,2.37831,7812,60128,436567,10,8,7,8
0,1253252,0.03,31.49,6108,ktgster's Cloverdose,591987,29,4.73845,103577,81856,414821,8.5,8.5,4.6,6
0,240011,0.03,27.24,6108,DS's Hard,87630,88,3.24785,1647990,107499,379739,7,6,4,6
0,1126881,0.03,26.25,6108,[4K] Normal,531735,86,2.14793,25425,75281,421407,9,7.5,4,7.5
0,2636069,0.03,28.58,6108,Normal,1263014,131,2.873,112616,50447,446242,6.2,4,3,3
64,720553,0.03,24.56,6108,4K Lv.4,324288,110,1.4569,321830,95169,401640,5,6,4,6
0,4776781,0.03,9.53,6108,Xahlt's Normal,2246377,116,2.57987,25782,16850,479737,5,4,3.3,3
0,1734557,0.03,32.37,6108,Janszuren's Extra,787134,148,5.64346,41949,65419,431198,9.3,8.5,4,5.5
0,3345051,0.03,8.74,6108,KUKI'S EASY,1638526,81,2.10731,34046,40303,456474,4,3,2.5,3
0,1800249,0.03,23.22,6108,Insane,859783,28,4.16235,855603,63617,433010,8.8,8.5,3.8,5
64,40153,0.03,36.76,6108,Gladi's Normal,10112,77,2.6173,78022,107500,349358,4,4,4,4
0,1634715,0.03,20.47,6108,Normal,772785,217,2.43048,6822,72335,424371,5,3.5,3,3.5
0,1981927,0.03,30.27,6108,[4K] HARD AI,949106,184,2.82757,35100,54757,442515,5,7.8,4,7.6
0,3251492,0.03,16.92,6108,Normal,1545135,179,2.77371,46040,38535,458158,5.5,3,3,2
64,3931932,0.03,35.56,6108,Normal,1692553,269,2.26289,2278,32186,464497,5.5,4,3,3
0,342711,0.03,18,6108,Insane,129299,78,4.12154,546908,107499,387385,9,7,4,7
64,4074807,0.02,1039.92,7,[7K] Nya~,1965109,46,7.62331,10672,29478,467201,5,6.5,7,8
64,4205295,0.02,1005.55,9,[7K] Take a Mint,1967048,52,7.08623,6457,24921,471756,5,7,7,8
0,4347923,0.02,1036.01,4,[7K] 262144,2076634,423,9.72932,1981,15941,480736,5,7,7,8
0,3682399,0.02,870.09,21,[7K] Honour Defender,1796422,376,8.68363,3591,35074,461722,5,7.5,7,8.5
64,4079491,0.02,909.72,16,[7K] Extra,1967048,52,6.68243,5352,24921,471756,5,7,7,7.5
0,4490001,0.02,633.16,115,[7K] Soaring,2134137,143,8.08036,1458,19530,477150,10,6.5,7,8
64,464731,0.02,487.28,251,7K Another,195940,169,5.24966,31966,97709,398968,5,8,7,8.5
64,5545592,0.02,815.49,35,[4K] Varium Rosarium,2514857,310,7.27058,623,1180,495497,5,7.8,4,8.2
64,4172533,0.02,673.9,66,[4K] Anisotropic System,2006102,291,6.82996,55506,24582,471955,5,7.5,4,8.5
64,5691188,0.02,659.36,102,[4K] Happppy birthday!,2549289,301,6.0292,2583,2078,494634,5,7.4,4,7.9
0,3090158,0.02,476.24,306,[7K] Iridescent,1508963,123,6.77856,6812,42184,454516,5,8,7,8.5
0,2239868,0.02,506.58,231,[7K] BLOCKO'S ATONALITY,1057963,93,7.38443,3806,49554,447124,5,9,7,8.8
0,4283840,0.02,356.11,610,Judgmental Obliteration | 4K Extra,2046363,195,5.82893,9835,22337,474230,5,8.5,4,8
64,5396810,0.02,652.9,94,[4K] and u dont seem to understand.,2465370,248,6.45477,13205,5762,490927,5,7.4,4,8
64,4230764,0.02,659.83,102,[4K] End,1768392,118,5.82917,19607,26225,470523,5,7.8,4,8.5
64,4490923,0.02,634.5,102,[4K] I SEE YOU,2134460,91,6.02816,22882,21094,475438,5,7.8,4,8
0,5349627,0.02,475.59,306,[7K] Starlight,2449841,349,7.3103,485,6466,490157,5,7.4,7,8
256,5454604,0.02,580.91,143,[7K] Ascension,2485122,186,9.33394,265,2740,494485,5,8.5,7,8.5
0,4389065,0.02,510.56,228,Interstellar // Ene's 7K,2091552,254,7.45849,1543,21882,474810,5,8,7,8.5
0,4808666,0.02,564.34,204,[4K] Galaxy Destroyer,2259588,253,7.23533,2693,8551,488139,6.7,8.3,4,8.5
0,5448852,0.02,424.51,445,[7K] Devastation,2464092,155,6.95708,1088,5785,490895,5,8.1,7,7.6
64,4001320,0.02,550.86,206,[4K] Dopamine,1935957,272,5.06556,14847,30870,465663,5,8.5,4,8.5
64,2687569,0.02,547.19,188,[4K] Affection,1295266,267,5.1025,5071,24787,471841,5,8,4,8.5
64,125702,0.02,540.01,201,Insane,39428,109,5.5289,79893,107499,369373,8,7,5,7
64,5318419,0.02,543.53,201,[4K] Expert,2438566,116,5.43053,6718,7635,489042,5,8.2,4,8.2
256,5616379,0.02,572.06,165,[7K] Sunset March,2534986,204,10.0209,1122,1363,495329,5,6,7,8
64,3943642,0.02,540.35,201,[4K] Demersal,1911841,352,5.15053,2364,30098,466625,5,7,4,8.5
64,4708319,0.02,386.6,543,[4K] VINCUS' EXTRA,2220369,89,5.02431,39402,17712,478964,5,8,4,8
0,1512399,0.02,171.01,2687,4K Brightness,715728,297,4.64824,24822,69035,427644,5,8,4,8.5
0,4127530,0.02,124.68,3000,[4K] I,1986990,159,4.21946,18168,27699,468984,5,8,4,8
0,4004787,0.02,373.38,512,[4K] Metacognition,1937381,243,6.27541,3592,26641,470042,5,8.1,4,8.5
64,3478979,0.02,487.2,251,[4K] Afflict,1702668,284,5.65149,8021,32503,464217,5,8,4,8
64,2408450,0.02,414.84,435,[4K] PERFORMS THE GARDEN,1154007,144,5.11853,104320,52520,444173,5,9,4,9
64,660528,0.02,412.08,425,Mania 4K Collab,285577,349,4.54772,61974,76839,419839,9.3,8,4,8
0,4540611,0.02,440.62,421,[10K] Smallest Infinite,2154452,374,7.26982,222,10026,486737,5,8,10,8.5
64,692640,0.02,450.83,355,[4K] fear,309881,357,5.34415,30934,91705,404974,5,10,4,9
256,4395612,0.02,426.55,445,[6K] INTO THE MADNESS // BKwind vs. U1d,2095572,305,8.69778,530,20047,476630,5,6.8,6,8.6
64,421064,0.02,425.58,445,[4K] SC,174381,236,4.67956,233844,105157,391519,5,9,4,8
64,4508510,0.02,471.13,348,[4K] Scarlet Devil Mansion,2142012,317,4.88091,2086,16947,480355,5,9,4,8.5
0,1632187,0.02,240.47,1592,[7K] K-ON!!,776845,89,5.6548,6957,70962,425746,10,7.5,7,8.5
64,2125708,0.02,460.08,323,[4K] Bouquet for Friends,1015663,330,4.8932,17204,51726,445071,5,8,4,8.5
64,1385762,0.02,436.83,387,[4K] Tofu vs. Virtue's MAXIMUM,653740,126,4.84321,92754,76133,420549,5,8.5,4,9
64,5160408,0.02,471.72,348,[4K] System update,2385880,210,5.53093,3218,9829,486906,5,7,4,8
64,2021700,0.02,428.85,445,[4K] Divinus Ultima,965827,132,4.74887,23700,41170,455465,5,8.5,4,8.5
64,3608593,0.02,370.81,512,[4K] MASTER,1751746,143,4.7048,28300,33192,463596,5,8,4,8
64,803703,0.02,435.71,387,[4K] Kagii's White Another,366126,123,4.92197,145038,85495,411208,5,8.5,4,8.7
0,4791075,0.02,174.31,2687,[4K] [HAPPY ENDING] PEACEFUL PRESENT,2252594,181,4.28922,5918,15258,481419,5,7.5,4,8.5
256,4705909,0.02,384.84,543,[6K] Preinfinitism,2220030,366,8.84096,853,14885,481776,9.6,7,6,8
0,4021543,0.02,397.09,430,[4K] Divine Testament,1943992,148,6.25514,5218,28720,467976,5,8.5,4,8.2
64,2358150,0.02,414.39,425,[4K] Expert,1128753,122,4.61401,89869,49868,446846,5,8.2,4,8.2
64,1673118,0.02,406.62,474,[4K] INFINITE,796663,111,4.67789,40932,68617,428065,5,8.2,4,8.2
256,3674647,0.02,367.23,536,[7K] Shockwave,1793081,253,8.08891,2973,35618,461069,5,8.2,7,8.5
64,2343827,0.02,440.2,421,[4K] BPM 184,1105283,173,4.71157,7021,28880,467787,5,8.5,4,8.5
0,1403598,0.02,255.45,1462,"[4K] Salmon Onigiri ""SHD""",663098,169,5.06722,20772,73759,422967,5,8.5,4,8.8
0,5003585,0.02,286.94,1106,[7K] help me!,2310670,217,5.68507,1289,12706,483996,5,6.5,7,8
0,4556377,0.02,354.38,620,[4K] Twilight Saga,2160688,313,5.86307,2995,19232,477305,5,7.6,4,8.5
64,4206524,0.02,380.15,516,[4K] Continual Knocks? Reminders of Past Transgressions,2019918,114,5.11143,26127,24047,472638,5,8,4,8
64,1002502,0.02,334.65,685,[4K] Another,468353,114,4.19541,213757,83974,412757,5,8,4,8
0,4352050,0.02,326.68,778,[4K] The Chasmic Abyss,2078439,287,5.56203,1540,21891,474870,5,8.6,4,8.6
0,4210848,0.02,263.19,1316,[4K] Ephesians,2021922,206,5.66353,811,20954,475698,5,9,4,8
0,4294671,0.02,291.84,1101,[4K] Vermillion,2055306,118,5.20259,3192,24170,472523,5,8.5,4,8
0,3420428,0.02,255.01,1462,[4K] enjoy by the near river instead,1674394,238,5.09912,10630,37482,459215,5,8.5,4,8.5
64,3496606,0.02,382.55,516,[4K] Crimson Sky,1711235,134,4.57624,14745,31782,464984,5,8.5,4,8.5
0,5113864,0.02,213.99,2041,[7K] Extra,2369970,143,5.20265,1928,10061,486622,5,8.2,7,8.2
0,5729772,0.02,290.2,1101,[7K] Extra,2377592,136,6.00718,198,616,496072,5,8.1,7,8.1
64,4269038,0.02,394,410,[4K] Insane,2045182,136,4.5331,19041,23430,473552,5,8,4,8
64,2295672,0.02,395.68,430,[4K] Embrace,1098803,302,4.45241,10993,50499,446244,5,8.5,4,8.5
0,959334,0.02,179.48,2516,MEGA's 7K Fascination,409152,100,4.83264,6462,74665,422032,5,8.5,7,8.5
0,3950496,0.02,327.25,778,[4K] Universe,1914904,116,5.77522,1851,4695,492448,5,8,4,8
0,3113732,0.02,270.46,1294,[10K] Pieces!,1520393,192,5.65535,456,38078,458600,5,8,10,8.3
64,3700521,0.02,277.8,1245,4K // keksik's Insane,1748728,212,3.81291,18326,28349,468340,5,8,4,8
64,1301234,0.02,368.8,536,[4K] Miracle Encounter,617077,349,4.58824,20664,72590,424087,5,8,4,8.5
0,5436904,0.02,350.12,620,[7K] Extra,2474846,226,6.2059,309,4512,492351,5,8.3,7,8.3
0,4588287,0.02,74.77,6601,[7K] Hard,2163279,299,3.25064,8178,19553,477134,6.5,7,7,7
64,4173597,0.02,324.31,766,[4K] Little Star,2006553,86,4.14733,5611,19617,477207,5,8,4,8
64,938083,0.02,301.54,998,SY's 4K OVERDRIVE,435430,104,4.20833,95677,36563,460119,5,8,4,8.5
0,5162137,0.02,249.09,1583,[4K] Py's Extra,2386306,116,5.23932,2276,5970,490718,5,7.5,4,8.2
64,4313298,0.02,267.8,1305,[4K] Journey,2062505,204,4.12056,7497,24974,471752,5,8,4,8
0,3264851,0.02,353.41,620,[4K] Demiourgos,1598591,387,5.89642,2350,42132,454511,5,8,4,8
256,1270895,0.02,282.47,1219,[7K] HEAVENLY,601607,109,7.27206,18342,72295,424382,5,8.5,7,9
0,3227929,0.02,285.08,1106,[4K] EXTRAMANIA,1580868,116,5.29029,32464,41235,455466,5,8.3,4,8.5
0,3664902,0.02,189.15,2516,[4K] One day I just kept looking up to the sky...,1788727,288,4.66218,1898,31751,464939,9.4,8,4,8.5
0,3522499,0.02,293.5,1101,[7K] Present,1718639,152,5.72222,2574,31783,464973,5,7.8,7,8
0,969683,0.02,258.7,1462,[7K] GRAVITY,452041,118,5.38215,4697,34049,462651,5,8,7,8.2
256,4809367,0.02,361.31,596,[4K] crystal chamber combustion,2259859,298,7.21147,4522,15521,481071,5,7.5,4,8
64,2204359,0.02,266.39,1305,[4K] Sya's MX,1034608,135,4.05224,37827,55212,441473,5,8.2,4,8
0,5121974,0.02,256.53,1462,[4K] What could it be now?,2372657,399,5.38029,1515,1187,495490,5,8,4,8.3
0,4249022,0.02,196.46,2448,[4K] Geo's Extreme,2021976,202,4.83486,1629,21019,475563,5,8.1,4,8.1
0,2027283,0.02,207.1,2399,[7K] CS' MAXIMUM,968909,118,5.35669,7965,61063,435572,5,7.7,7,8.7
64,412641,0.02,339.17,685,[4K] Rubik's Cube,170446,192,4.49301,76513,100326,396448,5,8,4,9
0,674495,0.02,20.9,6108,7K Normal,283841,96,1.88454,48762,96363,400572,5,7.5,7,7.5
0,2864693,0.02,26.96,6108,4K // Normal,1386859,45,2.34594,14295,32430,464247,8.5,7.5,4,7.5
0,722008,0.02,256.75,1462,[8K] D's Extra,318602,112,5.3207,2479,94839,401948,5,8.5,8,8
0,418263,0.02,196.45,2448,[8K] Dream World,173078,374,4.74185,758,80793,415915,5,8.5,8,8
0,724150,0.02,31.21,6108,[4K] NOVICE,326079,110,2.21076,178883,93327,403352,5,7.5,4,7
0,2238671,0.02,254.59,1462,[4K] inhuman,1069426,293,5.0432,16632,57618,439094,5,8.1,4,7.7
64,2698379,0.02,203.81,2289,[4K] Merry Christmas!,1300920,87,3.41365,27709,49618,446919,5,8,4,8
64,1017257,0.02,305.88,913,[4K] DECADE's GRAVITY!!,476221,113,4.2413,267802,87497,409363,5,8,4,8
0,5170312,0.02,200.52,2289,[4K] Extra,1696327,175,4.75882,1314,5506,491183,5,8.5,4,8.5
0,1744110,0.02,255.59,1462,Bloom,832538,297,5.32737,15642,68657,428025,9,9,5,5
64,3646551,0.02,294.09,1101,[7K] Expert,1779730,120,4.28618,16511,35383,461294,5,8.2,7,8.2
64,651992,0.02,301.42,998,[4K] Insane,285730,114,4.2653,92896,98944,397745,5,8,4,8
0,2267846,0.02,191.03,2260,[7K] Collab Another,1060064,147,4.74967,14148,57171,439568,5,8,7,8
256,5308489,0.02,328.62,778,[4K] Superconductivity,2435372,355,7.31947,1300,4096,492896,10,7.6,4,8
0,5095489,0.02,172.2,2687,[7K] Future,2363522,187,4.46028,4457,9438,487241,5,7.4,7,7.2
64,4440674,0.02,355.2,610,[4K] Fallen Sky II,2114750,427,5.04822,38162,21072,475624,5,8,4,8
64,3526974,0.02,350.77,620,[4K] Motto!,1725797,203,4.41269,19947,38242,458458,5,8,4,8
0,5059727,0.02,163.38,2574,[4K] Insane,2351212,147,4.35624,1011,1697,494978,5,7.6,4,8
0,4009754,0.02,314.12,917,[4K] Pitch Black,1937682,328,5.73062,1070,28248,468430,5,8,4,8
256,5450904,0.02,303.14,998,[4K] Ragnarok,2483755,307,7.10542,2491,3687,493015,5,7.7,4,7.7
256,4775999,0.02,309.3,913,[4K] Solace of Oblivion,2246382,366,7.06446,15006,16718,479959,5,7.7,4,8
0,4269216,0.02,327.96,778,[7K] Further,2045302,165,6.23338,1120,18427,478278,5,8,7,8.5
64,2241880,0.02,328.31,778,[4K] Insane,1071024,122,4.30581,93915,53968,442630,5,8.2,4,8.2
64,5392891,0.02,422.29,388,[4K] 4LL CL34R,2464093,30,4.75139,7945,5772,490917,5,8.2,4,8.2
0,4952416,0.02,196.21,2448,[7K] Extra,2310449,168,5.24107,902,13742,482937,5,8,7,8
256,2765098,0.02,195.21,2448,[7K] Kawawa's Falling,1334777,106,6.67228,3260,29729,466948,5,8.5,7,8.8
0,4978468,0.02,35.53,6108,[4K] Advanced,2317060,128,2.4819,8411,12857,483747,5,7.2,4,7.2
0,4639239,0.02,32.81,6108,[4K] Chrisse's Normal,1954243,133,2.35996,4868,19378,477469,5,7.3,4,7
256,4653859,0.02,292.26,1101,[6K] ruby,2199077,389,7.38823,1048,14771,481906,5,7,6,8.5
0,2102406,0.02,17.88,6108,[7K] Advanced,994104,117,2.07921,178479,61711,434972,5,7,7,7.5
0,3587748,0.02,226.34,1780,[4K] Another,1683972,100,4.71397,20966,37591,458953,5,7.8,4,7.8
0,5283181,0.02,68.55,6185,[4K] Insane,2426813,66,3.24815,13977,8386,488185,5,7.7,4,7.7
64,5124222,0.02,332.03,845,[4K] kitch/en frenzy,2373152,261,4.4709,1921,8151,488631,5,8.5,4,8.8
64,1917567,0.02,291.26,1101,[4K] Insane,884441,227,4.05261,71982,65444,431246,5,8,4,8
0,3367081,0.02,170.14,2687,[7K] Another,1649612,114,4.39616,5788,37579,459097,5,8,7,8
0,746130,0.02,128.54,3000,[4K] victorica's MX,337204,118,4.11269,41503,94264,402459,5,8,4,8
0,4998046,0.02,157.53,3002,[4K] Schizophrenia/.,2330192,66,4.41836,3221,6755,489828,5,7.5,4,8.5
0,5498845,0.02,109.45,4025,[4K] The Brightest Star!,2500063,88,3.83512,2227,4017,492715,5,8,4,8.5
0,4045501,0.02,269.69,1294,[4K] Wearing Her Eyes,1953513,282,5.40807,3663,26025,470675,5,7.6,4,8
64,1014638,0.02,168.98,2647,Avalon's 4K Hyper,474900,117,3.19787,227556,67930,428823,5,7.5,4,7
256,3935369,0.02,294.93,1050,After Ragnarok // 4K,1908304,552,6.85518,14057,30828,465849,5,7.5,4,8
64,2624441,0.02,284.1,1219,[4K] Grotesque Lullaby,1262661,268,4.02128,50037,42059,454642,5,8.5,4,8.5
256,4256611,0.02,254.79,1462,[4K] Elegant Chaos,2040476,315,6.6976,3969,14316,482232,5,8,4,7
0,4253740,0.02,199.18,2448,[4K] A Sea of Stars,2039336,204,5.07762,575,11658,485044,5,8,4,8
