id,name,ppOld,ppNew,ppDiff,minuteUpdated
27993601,miina,13356.6,13002.88,-30,29789847
20212288,nyxuu,13143,13001.94,1459,29789848
16349058,Chechill,13786,13000.43,-1234,29789846
11749789,samuele,13530,12999.07,-346,29789846
6017901,netnesanya,13368.4,12998.35,1900,29789847
8445602,Suzuha,13085.3,12995.05,1417,29789849
10827686,Ditzy Doo,13841.1,12990.26,-1532,29789845
10937890,yukinasimp,13523,12990.09,-494,29789846
2694475,kyle,13027.2,12988.29,1999,29789849
22862042,joan flowaim,13806.9,12982.85,-738,29789845
9039174,Def3nderFV,13945.1,12982.70,-703,29789845
7888030,Lixarious,12820,12982.04,3599,29789850
11016805,- PPKM -,13590.3,12979.21,-567,29789846
9091312,sztywny,13070.3,12978.73,2012,29789849
17440191,Equidimensional,13881.3,12976.71,-1242,29789845
6216284,aokana,13051.8,12976.28,1082,29789849
5965797,osu shallah,13499.9,12975.10,31,29789847
7799629,Galog,13603.6,12972.88,-415,29789846
84841,CXu,13548.5,12970.31,-51,29789846
11042418,lystia,12935.5,12970.12,1656,29789849
16536519,mitya,13309.7,12969.46,-29,29789847
4755314,FlashoFoSho,13332.7,12968.10,498,29789847
9024016,evill,13937.2,12966.42,-1079,29789845
17485776,L1ssak,13385.2,12964.57,316,29789847
16314022,MithiChang,13513.3,12963.69,417,29789846
26190981,grog on osu,13292.6,12961.41,-318,29789847
8170186,TWOJA STARA,13152,12960.08,1364,29789848
7630971,VROUM CV VITE,12389.2,12959.18,4825,29789853
6661913,AstroFP,13018,12957.44,1496,29789849
1787027,Recia,12752.8,12957.06,2424,29789850
16485917,verfex,13583,12952.63,-304,29789846
5392289,kent,13686.7,12952.20,-630,29789846
27243450,playthroughpain,13545.7,12952.02,-550,29789846
19490846,JSwitch,13286.9,12951.48,2673,29789848
15454062,-Hatsune Miku,13879.8,12949.71,-1372,29789845
15389454,tyty5180,13058.5,12949.19,1192,29789849
11635349,JohnPersona,13301.1,12948.37,629,29789847
4248481,Meniwa,13096.1,12947.40,1182,29789849
9987634,carbon dioxide,13437.3,12947.36,-154,29789847
7781914,Rikiya,12975.6,12946.51,1684,29789849
126144,Nezzar,13192.3,12945.12,1058,29789848
4856562,minus,13476.1,12944.87,175,29789847
12510753,qrd,12936.4,12944.06,2442,29789849
9975427,Dwagon,13343.6,12942.29,631,29789847
6215032,Aoi Kiseki,13172.3,12942.22,1565,29789848
11376152,HandsomeMe,13182.9,12941.85,502,29789848
12484908,Traz,13519.3,12941.19,-578,29789846
15263047,Nitrine,13412.3,12941.08,-175,29789847
10290012,ssubinism,13281.2,12938.89,206,29789848
15104181,-Gavin,13217.8,12935.90,914,29789848
9043957,Coal,13237,12934.64,1328,29789848
10424717,ka1rskiy,13023.4,12931.81,1642,29789849
15910288,hubbawubba,12975.8,12931.31,2040,29789849
3521482,Willy,13619.3,12929.71,-326,29789846
14165027,viet soin tech,13743.1,12927.63,-1053,29789846
5221616,Astrovia,12842.8,12922.92,3206,29789850
11967146,Hunter Thompson,13443.8,12919.78,680,29789847
9377901,REFANTAZIO,13739.6,12913.10,-661,29789846
20089142,Kemae,13431.5,12912.76,-615,29789847
9984244,garab1k,13071.6,12911.61,1129,29789849
6266914,Abran,13327.9,12911.20,-397,29789847
6159669,daanit,12915.8,12908.96,2448,29789849
20276851,wr8th,13293.8,12905.19,1623,29789847
3869519,Ideal,12663.1,12904.98,3073,29789851
16048250,CIash of Clans,12812.2,12904.62,2541,29789850
13353696,tortelliniii,13760.9,12904.51,-1428,29789846
1184175,Reira,13806.4,12904.48,-1362,29789846
17597862,Guyan,13310.6,12903.97,-466,29789847
13995156,UserPidoa,13625.5,12902.82,-765,29789846
13158972,Pinto,13700.5,12902.00,-697,29789846
19943037,SSD,13627.2,12901.54,-854,29789846
4533168,StripedGoose,13086.8,12900.93,2192,29789849
6583827,Delete,12750.8,12894.88,1650,29789850
4819811,NinjaFish,12492.7,12894.58,4032,29789852
13020346,AbdulPlaysYT,13736.5,12893.28,-1295,29789846
16178978,Anirium,13604.1,12891.86,-707,29789846
13348829,-Okkotsu-,13418,12890.18,-991,29789847
17196487,n i,13688.4,12889.99,-999,29789846
14438574,Ravexi,13388.9,12884.14,-1092,29789847
6879408,Yasen,12533.6,12883.92,3086,29789852
13729153,maexxe,13440,12881.45,-809,29789847
12904237,stupid dog,12936.5,12878.43,2311,29789849
31803318,dnomoreu,13755.9,12877.59,-1222,29789846
14582697,HeyCat_,13441.7,12876.63,-182,29789847
11790672,zados,13586,12870.21,-358,29789846
8045604,RomanTheFUKER,13253,12870.14,584,29789848
11317547,Luccachu,13090.9,12870.06,716,29789849
19485895,unhappykuro,13314.8,12867.20,701,29789847
25306176,owoMaxx,13290.2,12866.75,972,29789848
18296748,NAVY,12530,12866.27,3006,29789852
4752123,Remyuu,13666.2,12865.68,-710,29789846
4142572,Math God,13276.7,12863.88,659,29789848
8128670,Mysamine,13566.8,12862.02,-186,29789846
4653583,NO37,12403.9,12858.15,4381,29789853
3213239,FLAVEN,12788.4,12857.26,2291,29789850
10394538,kamaris1337,13238.9,12856.58,-73,29789848
2984074,ming0328ming,13121.5,12856.04,839,29789848
11172360,she gon pay me,13699.3,12854.98,-982,29789846
12329989,[MG]-iky-,13153.5,12853.34,1747,29789848
6440158,Misumena,13328.8,12851.82,318,29789847
26399562,DEVOROBOSTAXD,13580.3,12849.11,-879,29789846
6213643,astonish,13186.8,12839.49,668,29789848
32029785,Don t forget me,13372.5,12836.98,34,29789847
10097956,vx1t,13380.4,12834.88,349,29789847
4796794,Vento,13306.6,12834.82,475,29789847
15803625,twennity,13199,12834.77,1034,29789848
20534843,DONCARLITOS,13847,12832.27,-1718,29789845
8987016,FDX,12973,12831.65,1165,29789849
14880483,robotonic,13372,12831.52,-340,29789847
12032130,Sepid,13187.5,12831.37,1003,29789848
6596066,Ice Angel,13877.1,12831.35,-947,29789845
7948169,Altrax,13231.8,12830.56,569,29789848
18688473,Mayuri,13067.8,12820.75,821,29789849
11285958,Biroche,13042,12820.35,427,29789849
10349559,melwem,13170.3,12819.52,397,29789848
6371395,Mariano,13212.9,12819.11,980,29789848
7399696,jolt,13478,12817.37,-538,29789847
8252592,Ragezeus,13282.3,12816.66,523,29789848
11048151,apisedo,12976.3,12814.30,646,29789849
1504556,L4plus1,12889.2,12813.22,2196,29789850
9895270,Approach Rate,13523.8,12812.75,30,29789846
5177569,yip,13094.1,12811.82,1647,29789849
9917785,Kouka,13023.1,12809.70,1055,29789849
11091594,Thatnoobguy,13229.3,12809.00,316,29789848
10507407,Nymphe,13078.1,12808.71,628,29789849
6772064,relikOS,13384.9,12806.99,-733,29789847
11415230,Gambler,12776.8,12806.17,1826,29789850
3115283,Freak Fantome,12834.7,12804.59,1307,29789850
14269506,nevqr,13671.5,12803.05,-1368,29789846
4012086,Monk Gyatso,12700.5,12800.64,1559,29789851
3360947,_WinRAWR,13094.7,12799.15,913,29789849
13375030,HeIIoBro,13013,12797.74,1052,29789849
8250297,teffek,13339.6,12797.22,-548,29789847
14592820,Daf0nz,12683.5,12793.35,2390,29789851
11021073,baoo,13440.5,12789.94,-183,29789847
12762744,Toilet Player,13393.7,12788.01,225,29789847
11843859,TacosCordoba,12752.6,12785.33,2270,29789850
13939418,Jayzx53,13364.9,12785.27,-976,29789847
11999777,shartgaming34,13798.9,12783.46,-1964,29789846
5754859,pewdekz,12185.6,12781.17,4859,29789854
13204059,_brugh,13219,12780.70,-1072,29789848
4185400,-Nenu-,13451.9,12778.02,-393,29789847
19006618,connorr,13492.7,12776.26,-430,29789847
6824358,nomaiza,13345.3,12774.58,-139,29789847
4607565,Zavarka,12928.1,12774.48,1705,29789849
21164746,IVIrBlaze,13290.9,12770.92,-1074,29789848
7443498,RRR Winner,13436.3,12769.50,-465,29789847
12000193,Murzikk,13133.7,12768.33,126,29789848
1600432,Zyph,12700.4,12768.31,2397,29789851
6033065,MadLad,12824.2,12763.39,1108,29789850
6955722,mati12xxl,13560.4,12762.30,-1322,29789846
5413624,Hibiki,12919.4,12761.14,1649,29789849
7274010,Chiharu,12608.5,12760.99,2498,29789851
3375842,Nayro,13209.8,12760.97,1296,29789848
718454,ThePooN,13120.8,12760.32,1567,29789848
20037221,Fump,13080.3,12759.96,42,29789849
4733185,KonKonKinakoN,13004.2,12759.66,953,29789849
12967296,Indiana,13097.8,12759.03,1346,29789849
10067974,RICH CHIGGA,13491.5,12758.87,-944,29789847
10872882,tobuux,13147.7,12757.98,-152,29789848
8850293,Glock,13229.1,12756.73,85,29789848
16912047,navalo,13193.3,12753.24,-576,29789848
6024502,Negaces,12992.5,12750.49,625,29789849
3545323,steamyhotbun,13316.5,12746.44,-498,29789847
11213429,kiwoth,13035.2,12745.24,1756,29789849
2490770,hime,13022.7,12744.85,1363,29789849
15422323,-Legoshi-,13311.6,12744.21,-543,29789847
2199427,MioMilo,13041.7,12743.67,612,29789849
14175052,AdrianMaster,13032.5,12742.87,-12,29789849
9781008,Masaato,13296.7,12740.75,-86,29789847
17378216,Elitebunny,13014.9,12739.61,923,29789849
3673083,Felrion,12417.8,12739.48,3192,29789852
15100415,pr1mary,13372.7,12737.14,-408,29789847
15658574,ratbutbuff,13092.6,12736.99,370,29789849
3504692,Chorus,12576.7,12736.06,2863,29789851
4114438,Torment,12841.8,12734.10,774,29789850
13510394,Shima Rin Dango,13398,12732.66,-722,29789847
9988174,bung wung,13173.3,12729.74,239,29789848
9869794,BabyScylla,13106.4,12726.30,867,29789848
13744487,Goold,12106.7,12725.42,3828,29789855
14777405,phugun9,13515.4,12723.58,-1400,29789846
14272234,Hide in room,13299.4,12723.34,-871,29789847
4295736,Nunti,12677.4,12721.98,2127,29789851
1041943,hina,12821.1,12721.89,1085,29789850
16420295,Jairofrancaso,13771,12721.61,-1265,29789846
7141342,Kippz,13428,12719.10,-893,29789847
3175955,Kris-,12798.8,12718.70,1937,29789850
18150572,Mr Wang,13077.2,12716.95,1063,29789849
6736936,ThisIsGod,13467.4,12716.52,-1061,29789847
1887616,Lexalia,13247.9,12716.01,265,29789848
13652059,MietteDePain_,13402.6,12715.09,-712,29789847
13954392,ValueOrBluff,13280.4,12712.97,-773,29789848
15173952,BATBALL,12341.3,12712.04,3707,29789853
4797389,Abraham,12945.9,12710.03,994,29789849
9322480,distantmemory,13240.7,12709.97,-415,29789848
21754368,tigukala,13703.4,12709.66,-1241,29789846
11854343,shoyeu,13157,12709.02,167,29789848
7817539,maciek,13027.1,12708.76,734,29789849
19477321,sakurano uta,12526.2,12707.25,2283,29789852
33054184,kohlegg,13082.9,12706.60,397,29789849
9184161,Wawillo,13019.3,12706.59,995,29789849
9830628,gusniki,13280.6,12706.39,-99,29789848
11731667,KEKW_,13331.8,12706.10,-342,29789847
7858823,DoIon,12744.1,12704.61,1691,29789850
11170841,-Wum-,13505.3,12700.41,-891,29789847
10997601,peter-kun,13426.6,12700.39,-831,29789847
20270243,Lorax,13263.3,12698.86,-446,29789848
11053358,Garage du Lac,13009.2,12698.21,754,29789849
8576721,Alparabel,12653.1,12697.95,1423,29789851
13339229,Ginga,13400.8,12697.56,-628,29789847
3556891,_demo,12724,12697.41,1495,29789851
14188713,TIPICOSCHEIN,13658.5,12696.02,-1408,29789846
15475797,FUNKYKONG,13375.9,12695.22,-11,29789847
32904329,Prodigal,13652.8,12690.98,-1198,29789846
15063171,miorn,12911.9,12685.35,318,29789850
21893727,maidkedi,13330.2,12683.50,-1002,29789847
6523879,LLIaBKa,13315.1,12683.20,-929,29789847
11984937,RafaelXDP,12983.8,12682.87,235,29789849
7427847,Fruril,12624.3,12681.56,1670,29789851
11921815,korzei,13137.1,12680.69,976,29789848
9323821,luzny,13070.5,12680.21,1054,29789849
27650266,fihe,13322.4,12678.42,-1207,29789847
13122754,WhiteAfrican,13190.7,12678.39,-624,29789848
11129034,Spektre,12813.1,12677.71,1241,29789850
11380644,sephy,12709.9,12675.46,1723,29789851
30769142,nextway,13218.7,12674.70,-327,29789848
8369887,fruit cup,13438.4,12672.54,-662,29789847
3820683,KC Snorlaax,13035.1,12672.52,256,29789849
13105816,- torito,12521.3,12672.04,1081,29789852
9184180,iblue,12738.8,12671.13,413,29789851
9218026,flag,13296.5,12669.76,-1143,29789847
8040245,Skellers,12755.5,12668.93,1168,29789850
26027222,Misono MikaXD,12805.6,12663.57,1771,29789850
16789458,bubblesimpi,13352.9,12662.92,-943,29789847
16380723,Ivanix,13461.5,12661.65,5,29789847
24018272,BlaakCat,13685,12660.76,-1424,29789846
11137273,qyzex,13447.2,12656.07,-915,29789847
139670,Vendemmia,12994.6,12654.84,729,29789849
6916642,Maiaz,12815.4,12651.81,1692,29789850
11220343,EXPLODINGCOLA,13561.6,12651.21,-1675,29789846
3929529,mniminwoo,13086.5,12651.00,352,29789849
15360778,Offhandmango00,12865.4,12649.47,1850,29789850
13857674,tenzin,13165.5,12646.48,-29,29789848
9498428,trushpack,12755.3,12644.25,1077,29789850
16485572,IternaI,13327,12638.11,-887,29789847
6107872,MACKGEE,12596,12636.47,1204,29789851
9321674,Orkay,12896.2,12636.11,787,29789850
16288992,Ruyaya,12791,12635.48,1514,29789850
20761711,chicken_67,13003.1,12635.23,455,29789849
6528747,13roil,13146.5,12632.34,429,29789848
16370707,irohari,12981.1,12631.18,1124,29789849
10822717,Accelerator,12430.7,12627.56,1611,29789852
4772715,LUq,13114.9,12625.00,230,29789848
7689631,KAMUU,12810,12623.80,796,29789850
14709263,manosaba,12852.3,12622.49,1426,29789850
3048222,Wakson,13192,12622.46,-25,29789848
13330123,mizto,13511.8,12621.34,-1243,29789846
14084387,asheq8,13292.2,12618.43,-756,29789847
4355380,nobuchi,13082.7,12618.36,8,29789849
10302933,Luluwalilith,13377.3,12614.72,-930,29789847
4194445,reflection,12328.8,12614.52,2830,29789853
24903888,Ayden2008k,13281.6,12613.93,-538,29789848
9401816,Ole,13160.6,12612.42,-729,29789848
16780708,ahmet,12536.5,12611.12,2027,29789852
11673059,DonnieGG,13176.4,12608.64,-449,29789848
5175726,Calideon,12746.3,12603.68,1656,29789850
9820792,nightlywind,12865.5,12603.65,1023,29789850
14661718,Stinkster,12524.4,12598.37,3002,29789852
13583469,Uzer,13191.9,12596.15,625,29789848
5287410,Wucki,12422.8,12595.70,3451,29789852
10809086,Xpxp,13504.4,12595.21,-2089,29789847
11951896,bol,12969.7,12595.18,-192,29789849
14452800,demiurge,13224.2,12590.34,73,29789848
3493804,Eirra,12116.3,12588.54,3948,29789854
17962280,linkay,13374.8,12587.38,-593,29789847
7461231,robloxxa,12853.2,12587.30,1064,29789850
11027465,femse,12758.8,12587.01,1167,29789850
1837989,MrBooM,12807.7,12586.60,1646,29789850
9948625,Mag,12856.3,12585.60,444,29789850
16329318,Furudo Erika,12899.6,12584.01,253,29789850
1093361,Kynan,12429.9,12582.79,2727,29789852
2321050,kanocchi,12541.6,12581.64,1756,29789852
13628898,Jacob3,13006.7,12580.82,604,29789849
11331829,Loriax,13047.8,12578.89,-349,29789849
32504969,pixiv Player,12758.4,12578.17,853,29789850
7428814,Sezari,12577.9,12577.90,1329,29789851
17857268,[MG]Luciano,13176.1,12577.63,-856,29789848
15673307,larpbob yes-019,12357.5,12576.47,-376,29789853
14223286,sakura no uta,13081.3,12571.94,-310,29789849
16414360,autumntheninth,13313.7,12570.75,-756,29789847
13097638,Juicy,12808.8,12570.69,724,29789850
13228917,oslash,12525,12565.97,2877,29789852
11231432,Juros,13306.3,12565.94,-1295,29789847
12437546,le pauvre bil,13391,12565.25,-1171,29789847
22512149,Phantom-101,13030.4,12563.09,318,29789849
20034541,Plosmo,13176,12561.69,-510,29789848
10778848,cheeeeto,13168.4,12561.60,-641,29789848
754792,koral,13196.6,12559.35,-327,29789848
20651092,Scope Crow,13234.9,12558.86,-1079,29789848
12131713,Altamiko,13376.8,12558.80,-1150,29789847
6237416,-Snowy-,12728.9,12558.80,980,29789851
5400349,Netsuz,13199.5,12556.32,-682,29789848
5364823,kannyaws,13122.8,12555.50,-647,29789848
15504921,reptier,13306.4,12555.36,-363,29789847
13472074,Lee Chong Wei,12330.7,12555.27,2001,29789853
14466424,ionn,11895.9,12554.53,5278,29789856
4121149,czumpi,12427.1,12553.72,3006,29789852
11141678,KevDawg,12961.1,12553.27,546,29789849
7005392,vingolobuna,12937,12552.68,540,29789849
23303515,Dugyy,12833.9,12551.29,493,29789850
10665363,JGLF,13044.8,12550.78,59,29789849
4357340,Konam,12726.7,12549.17,1697,29789851
16538717,Daitaku Helios,12894.1,12548.73,1492,29789850
5570115,Chubery,13357.5,12548.62,-1150,29789847
12769209,Johto,12868.8,12548.49,482,29789850
7096642,WiggleCalt,12681.1,12548.33,1133,29789851
12177182,Ken,12985.1,12546.30,-129,29789849
12049234,Spase,13256.1,12541.12,-1235,29789848
15995105,HowlPleb,12961,12540.56,248,29789849
18798061,Antlia,12843.7,12539.03,353,29789850
20811939,iweezz,13243.8,12536.26,-285,29789848
4448118,Koba,12645.2,12533.57,1084,29789851
11962818,flowering,12666.8,12533.29,1091,29789851
20840121,francisqueso,12873.1,12533.17,831,29789850
1218895,Athanasia-,12673.1,12533.16,1024,29789851
12420896,Xluxic,12444.2,12532.15,2220,29789852
2758279,Rumyndra,12817.2,12531.58,958,29789850
4415285,El Condor Pasa,13106.2,12531.49,-347,29789848
10970649,Drowzy-,13404.9,12531.35,-1087,29789847
8853876,Reyete,13218.4,12529.70,-633,29789848
4863639,FreezeBlaster,12549.1,12529.31,2033,29789851
12080544,Eevert,12948.2,12529.25,-613,29789849
12450422,Riquiria,12697.9,12528.05,932,29789851
9246648,AmaoTchoupi,13158.8,12526.21,-106,29789848
9498216,Recvee,12207.1,12526.05,3482,29789854
10504596,temka na,13580.2,12524.25,-1196,29789846
11590631,nbss,13249.3,12523.41,-893,29789848
7225339,fybeth,12955.1,12522.80,-224,29789849
2538125,Yazone,12229,12522.11,2926,29789854
18345293,Dessiderium,12824,12521.95,1108,29789850
10814480,Ends,13058.1,12521.70,-340,29789849
11324949,_kioshi,13143.2,12521.10,-952,29789848
11021779,JORMU9GAND,12512.1,12520.99,806,29789852
18287680,Futoi_,13303.2,12519.40,-1251,29789847
15919161,abku stupid,13174.4,12517.43,188,29789848
6014327,lovetap,12876.2,12516.80,720,29789850
14695064,Loom,13226.3,12515.56,-867,29789848
13666516,MlCAH,13236,12515.28,-1321,29789848
18520897,CvXS,13110.9,12515.02,-204,29789848
3062998,rollpan,12664.8,12514.88,1573,29789851
17099895,humane_007,13457.7,12514.51,-623,29789847
15195364,hollowknees,12285.9,12514.40,2334,29789853
8758104,Stravez0r,12675,12514.06,1995,29789851
35745799,Tenjun,13328.5,12513.35,-1294,29789847
9192260,Belfast,12104.4,12510.92,3665,29789855
11380904,the gloomist,12574.3,12510.73,1800,29789851
14218988,catgirlmaid,13093.8,12510.60,-64,29789849
6145220,AngelNamirin,12647.7,12510.59,1106,29789851
5713535,aiyzun,13034.1,12507.29,-390,29789849
4317480,Malolat,12997.5,12505.82,1698,29789849
4215381,Seat Ibiza TDI,12794.4,12504.36,635,29789850
2212941,Pein,12899.5,12503.92,737,29789850
17789059,ExspyredMilk,12443.7,12502.86,1440,29789852
16555504,ProPlaysForMe,12751.8,12502.28,288,29789850
10643875,Taterazay,12902.8,12500.37,920,29789850
7154358,Cuckweezy,12963,12500.35,-194,29789849
14977562,no homo,12649.5,12499.27,764,29789851
3522512,Kita Ikuyo,12328.5,12499.07,2697,29789853
35727307,cis,13310.7,12498.70,-1441,29789847
11275181,Mangekyoo,13163.9,12498.63,-1243,29789848
11961979,Sleya,13102,12497.71,-170,29789848
10502781,matteo,12574,12496.45,1694,29789851
6703655,PandaCattle,12680.9,12494.89,999,29789851
3256299,Epiphany,12532,12493.74,2641,29789852
5992551,[Bau],13174.5,12492.73,-29,29789848
11895642,Zooble,13101.6,12492.27,-486,29789848
16024604,Janryc,13390.5,12491.87,-998,29789847
11025519,Oguri Cap,13076.4,12489.66,-54,29789849
12777806,Vivaru,12928.4,12486.44,-209,29789849
21536854,Steerius,13151.9,12484.73,-754,29789848
12015003,zfire,13262,12483.31,-562,29789848
10317540,plop294,13101.4,12479.40,-349,29789849
18262862,jammxin,12774.2,12474.69,478,29789850
30515363,AlexusChristus,13060.6,12473.24,-206,29789849
4479041,Ancenthe,12522.9,12472.48,1908,29789852
9863870,Sieu Phan Dong,12928.8,12469.42,-33,29789849
7329095,Surite,13184.6,12468.69,-642,29789848
10045291,Tsundoge,12872.4,12467.06,32,29789850
5791401,lolol234,12804.3,12465.34,930,29789850
6225096,Seamie,12416.2,12465.24,1808,29789852
14896848,Haruhikage,12864.8,12464.18,782,29789850
18736170,ifox,12871.7,12462.73,199,29789850
7836718,katalashka boy,12824.4,12461.07,-47,29789850
3542416,- Nikliu -,12424.2,12460.53,1566,29789852
12534498,geuse,11831.5,12458.36,4424,29789857
14475188,luxcks,13051.3,12456.84,-627,29789849
12041303,Rideru,13013.3,12456.84,-609,29789849
12226691,Saskatchewan,12983.4,12453.91,1682,29789849
11752694,Bitiksquid,12780,12453.24,1223,29789850
11094869,Tolic,12365.2,12453.01,2134,29789853
13935409,Hardstcukc,12946.1,12451.72,40,29789849
12005630,Lewiz,12461.8,12449.08,1653,29789852
19016280,zluks,13236.9,12447.22,-1467,29789848
15760163,Falnt,12734.7,12443.88,676,29789851
10724221,cir,12957.8,12440.47,181,29789849
8059468,savilju,13354.7,12439.92,-1308,29789847
3441616,Clarity,13113.8,12439.84,-535,29789848
4460587,Edviskrc,12959.9,12439.80,-81,29789849
5426640,nanawo,12281.1,12432.26,2280,29789853
34387101,halowy,12986.6,12431.60,-534,29789849
10656864,Nessy,12490.9,12428.83,1597,29789852
4859699,[ Blue ],13320.3,12427.79,-1296,29789847
12563182,Threegs,12861.9,12425.95,-340,29789850
12629552,Zerkq,13112.4,12425.60,-265,29789848
1266166,Dsan,12135,12425.42,3260,29789854
4740837,godzilla,11906,12423.60,4486,29789856
4279228,Hungah,12849.6,12422.29,917,29789850
13407259,WashSucks,12650,12421.55,516,29789851
13539892,meramin,13341.4,12421.52,-1839,29789847
8508931,stellasu,12008.1,12421.18,3834,29789856
8631281,azaz08967565,12762.2,12419.91,350,29789850
28694077,agheloyll,12747.9,12418.97,-1072,29789850
11357147,akinami,12255.9,12418.57,2352,29789853
1501956,Fuma,12477,12418.46,2280,29789852
2217753,watun,12597.2,12418.07,907,29789851
20461077,MidC,12954.9,12417.57,-529,29789849
29734709,Meto,13418.4,12414.41,-1052,29789847
9124764,kunevi,12607.6,12413.45,260,29789851
28201901,6otomakas,12750.7,12412.36,197,29789850
14442548,Rimor,12653.9,12410.69,2228,29789851
14937031,Fast asleep,12384.9,12409.70,2093,29789853
12622447,Adrastea,12378.1,12408.15,1816,29789853
18413177,Bonc,13204.8,12406.24,-508,29789848
10384194,somethingcooll,12998.4,12403.81,-604,29789849
12109316,Sigewinne,12764.2,12401.26,237,29789850
11906249,Yuhuyo,13093.5,12401.12,413,29789849
4595465,lespi6,12452,12399.73,1741,29789852
15837148,Habbie,12886.6,12399.51,-118,29789850
7181285,jecka,13080.7,12398.90,-542,29789849
13254832,- TSF -,12480.9,12396.92,1639,29789852
11865009,Akiyama-Mizuki,13161,12396.82,-688,29789848
5014197,Dizick,12187.5,12393.12,2562,29789854
4360718,shineroo,12529.6,12391.51,1630,29789852
13820821,Jmeeeh,13148.6,12391.22,-1085,29789848
13560194,CharlioM9,13074.9,12391.00,-653,29789849
12242149,bruhby,12927.9,12390.41,-502,29789849
5717619,stubbie,13527.1,12387.38,-1305,29789846
13041927,Rasukiii,12843.9,12386.64,-70,29789850
9904093,J1x,12902.4,12386.04,-7,29789850
10557561,twink,13347,12381.61,-1893,29789847
11485313,ragnarok1706,12373.8,12380.93,1983,29789853
20963698,choklatte,13166.9,12380.88,-1380,29789848
13412012,Heatslash,13176.9,12380.32,-1462,29789848
7119659,Amuro,12277.7,12379.19,2476,29789853
9737589,Sk8ter,12336.8,12375.93,1188,29789853
9211305,OctopuSSX,12892.4,12375.88,-650,29789850
15923056,Cowonoscopy,12287.3,12373.72,1506,29789853
17493476,Karai,12785.8,12371.99,-182,29789850
12315498,DataUser,13065.7,12371.48,-798,29789849
12882466,Artsy,13079,12371.42,-932,29789849
12857925,Jordan2090,12537.7,12370.91,932,29789852
8907852,Luxzy,13055.2,12370.54,-1228,29789849
15169131,Selaph,12747.5,12369.01,1437,29789850
1715441,Veth,12554.8,12369.00,1498,29789851
7587763,EVIL BALNER,12588.3,12367.92,818,29789851
17663011,rabbit w,12590.9,12367.56,507,29789851
19084209,Lysao,13155.2,12366.36,-1405,29789848
7279141,stacker,12536.9,12364.27,1129,29789852
7009485,BadAimBoi,12735.8,12363.97,611,29789851
11584657,KvbaS_,13020.7,12362.46,-754,29789849
10738766,TOCTEP,12941.2,12361.75,-745,29789849
11371245,aahoff,11963.2,12357.16,3373,29789856
2571893,sharpnel,12807.9,12355.81,477,29789850
9843825,Arav,12688.1,12354.46,72,29789851
13218204,Polle,12202.2,12353.35,2763,29789854
6584831,-Solar-,12708.5,12352.19,223,29789851
10508659,kevenmusic,12371.5,12352.17,1517,29789853
22202067,ijik,13218.1,12351.68,-1585,29789848
7749064,Zur4x,12830.3,12347.07,109,29789850
19110609,IcyTrip,12904.5,12343.66,-391,29789850
6315784,Dylson,13211.2,12343.16,-107,29789848
8275270,Shahmeer,12809.3,12342.31,399,29789850
7748893,Diamux,12275.6,12340.53,1464,29789853
16420404,Helfy0,13065.1,12340.46,-546,29789849
4696315,Skyrovania,12799.9,12339.46,740,29789850
10322186,Sheldon C,12466.6,12338.20,1486,29789852
11267857,Jimarrah,12548,12336.84,1367,29789852
23350068,-Rigel-,13133.9,12336.34,-1122,29789848
10119845,cute boyfailure,13105.1,12336.27,-1401,29789848
14518295,Oxxxymiron,12686.4,12336.09,1667,29789851
3893420,trevrasher,12023.1,12335.54,3159,29789855
26352046,lilybannanas9,12266,12335.16,810,29789853
20458221,Valhallan,12604.2,12333.94,451,29789851
2035254,Kalanluu,12336.9,12333.67,1929,29789853
19037363,mihidayo,12133.2,12332.15,2049,29789854
12805967,Lukiii,12953,12332.02,95,29789849
17022896,-NyX,12989.3,12330.03,-571,29789849
2569683,MblLO,12463.8,12329.48,1779,29789852
9330240,Rellay,13079.5,12329.07,-262,29789849
11608083,I Love Debirun,12409.2,12327.40,-359,29789852
35798411,oyuii5460,12738.6,12326.97,274,29789851
13030453,k0gan,12694.6,12324.98,299,29789851
13571846,Yukina Minato,12883,12322.98,354,29789850
13342143,Pezudos,12371.1,12322.97,1461,29789853
6717207,nty1,12791.8,12322.44,983,29789850
14388839,GabberSS,12360.2,12322.21,1695,29789853
15478142,nrbi,12549,12320.69,544,29789851
8617810,Reimedd,12510,12319.13,1229,29789852
12931502,Juska,12787.4,12318.67,-150,29789850
17008453,shinomontaj,13031.5,12317.46,-1190,29789849
13080423,seki,13080.4,12317.17,-963,29789849
13856394,Angle_NorFy,13044.9,12316.96,-1187,29789849
6596134,Zonii,13073.6,12316.53,-270,29789849
12016150,meru105,12264.5,12315.72,1952,29789853
16304009,Psy Fly,12880.8,12314.92,-595,29789850
3968495,mylifeforyou,12198.2,12311.14,1728,29789854
14522031,V0The,12947.7,12310.21,-774,29789849
2787415,MrPotato,12521.9,12307.41,1627,29789852
5712451,tomadoi,12616.1,12306.01,940,29789851
3987661,kaminogi,12618.3,12305.95,231,29789851
21664323,avhormauk,12958.1,12303.12,-394,29789849
14487712,Fiftyppee,12818.3,12300.58,-595,29789850
7166246,axon da gangsta,13096.3,12300.47,-564,29789849
4519494,Spinesnight,12717.1,12300.29,577,29789851
13926983,Cloremon,12943.3,12299.93,-454,29789849
